timestamp,pv_kW,load_kW,DHI,DNI,GHI,Wind Speed,Temperature,Pressure
2024-10-03 13:50:00+00:00,54628.4,26363000.0,89,910,673,0,37.4,899
2024-10-03 14:00:00+00:00,53205.4,26554500.0,88,903,649,0,37.3,899
2024-10-03 14:10:00+00:00,51621.0,26885000.0,86,895,624,0,37.1,899
2024-10-03 14:20:00+00:00,49971.3,27019500.0,85,886,598,0,36.9,899
2024-10-03 14:30:00+00:00,48095.6,27089500.0,83,875,570,0,36.7,899
2024-10-03 14:40:00+00:00,46335.8,27127500.0,81,864,540,0,36.5,899
2024-10-03 14:50:00+00:00,44214.1,27001500.0,79,851,510,0,36.3,899
2024-10-03 15:00:00+00:00,41983.5,27242500.0,77,837,478,0,36.1,899
2024-10-03 15:10:00+00:00,39632.6,27421500.0,75,821,446,0,35.800000000000004,899
2024-10-03 15:20:00+00:00,37082.4,27368500.0,72,803,412,0,35.5,899
2024-10-03 15:30:00+00:00,34406.0,27409500.0,70,784,378,0,35.2,899
2024-10-03 15:40:00+00:00,31244.8,27254000.0,68,756,343,0,34.9,899
2024-10-03 15:50:00+00:00,28170.3,27098000.0,65,734,309,0,34.6,899
2024-10-03 16:00:00+00:00,24800.0,27260000.0,61,705,273,0,34.300000000000004,899
2024-10-03 16:10:00+00:00,21368.1,27295000.0,57,671,238,0,33.6,900
2024-10-03 16:20:00+00:00,17930.6,27155500.0,53,631,202,0,32.800000000000004,900
2024-10-03 16:30:00+00:00,14409.3,27121500.0,48,585,167,0,32.0,900
2024-10-03 16:40:00+00:00,11012.0,27042000.0,43,531,133,0,31.3,900
2024-10-03 16:50:00+00:00,7781.24,26948000.0,37,465,100,0,30.5,900
2024-10-03 17:00:00+00:00,4861.86,27081000.0,30,386,69,0,29.8,900
2024-10-03 17:10:00+00:00,2048.9,27091500.0,22,289,42,0,29.200000000000003,900
2024-10-03 17:20:00+00:00,619.687,27066500.0,14,173,19,0,28.6,900
2024-10-03 17:30:00+00:00,0.0,27156000.0,0,0,0,0,28.1,900
2024-10-03 17:40:00+00:00,0.0,27216500.0,0,0,0,0,27.5,900
2024-10-03 17:50:00+00:00,0.0,27347500.0,0,0,0,0,27.0,900
2024-10-03 18:00:00+00:00,0.0,27603000.0,0,0,0,0,26.4,900
2024-10-03 18:10:00+00:00,0.0,27660000.0,0,0,0,0,26.200000000000003,900
2024-10-03 18:20:00+00:00,0.0,27798500.0,0,0,0,0,25.9,901
2024-10-03 18:30:00+00:00,0.0,27797000.0,0,0,0,0,25.700000000000003,901
2024-10-03 18:40:00+00:00,0.0,28049000.0,0,0,0,0,25.5,901
2024-10-03 18:50:00+00:00,0.0,28312000.0,0,0,0,0,25.200000000000003,901
2024-10-03 19:00:00+00:00,0.0,28703000.0,0,0,0,0,25.0,901
2024-10-03 19:10:00+00:00,0.0,28899500.0,0,0,0,0,24.8,901
2024-10-03 19:20:00+00:00,0.0,29246500.0,0,0,0,0,24.700000000000003,901
2024-10-03 19:30:00+00:00,0.0,29480000.0,0,0,0,0,24.5,901
2024-10-03 19:40:00+00:00,0.0,29940000.0,0,0,0,0,24.4,901
2024-10-03 19:50:00+00:00,0.0,30403500.0,0,0,0,0,24.200000000000003,901
2024-10-03 20:00:00+00:00,0.0,30756000.0,0,0,0,0,24.1,901
2024-10-03 20:10:00+00:00,0.0,31228500.0,0,0,0,0,24.0,901
2024-10-03 20:20:00+00:00,0.0,31659000.0,0,0,0,0,24.0,901
2024-10-03 20:30:00+00:00,0.0,32144500.0,0,0,0,0,23.9,901
2024-10-03 20:40:00+00:00,0.0,32586000.0,0,0,0,0,23.8,901
2024-10-03 20:50:00+00:00,0.0,33110000.0,0,0,0,0,23.8,901
2024-10-03 21:00:00+00:00,0.0,33545000.0,0,0,0,0,23.700000000000003,901
2024-10-03 21:10:00+00:00,0.0,33905500.0,0,0,0,0,23.700000000000003,901
2024-10-03 21:20:00+00:00,0.0,34376000.0,0,0,0,0,23.6,901
2024-10-03 21:30:00+00:00,0.0,34809500.0,0,0,0,0,23.6,901
2024-10-03 21:40:00+00:00,0.0,35253500.0,0,0,0,0,23.6,901
2024-10-03 21:50:00+00:00,0.0,35805000.0,0,0,0,0,23.6,901
2024-10-03 22:00:00+00:00,0.0,36322000.0,0,0,0,0,23.5,902
2024-10-03 22:10:00+00:00,0.0,36704000.0,0,0,0,0,23.5,902
2024-10-03 22:20:00+00:00,0.0,37179000.0,0,0,0,0,23.5,901
2024-10-03 22:30:00+00:00,0.0,37628500.0,0,0,0,0,23.5,901
2024-10-03 22:40:00+00:00,0.0,38020000.0,0,0,0,0,23.5,901
2024-10-03 22:50:00+00:00,0.0,38511500.0,0,0,0,0,23.5,901
2024-10-03 23:00:00+00:00,0.0,38699500.0,0,0,0,0,23.4,901
2024-10-03 23:10:00+00:00,0.0,38696000.0,0,0,0,0,23.4,902
2024-10-03 23:20:00+00:00,0.0,39061000.0,0,0,0,0,23.4,902
2024-10-03 23:30:00+00:00,0.0,39364500.0,0,0,0,0,23.4,902
2024-10-03 23:40:00+00:00,0.0,39688500.0,0,0,0,0,23.4,902
2024-10-03 23:50:00+00:00,0.0,39968500.0,0,0,0,0,23.4,902
2024-10-04 00:00:00+00:00,0.0,39934500.0,0,0,0,0,23.4,902
2024-10-04 00:10:00+00:00,0.0,39633000.0,0,0,0,0,23.4,902
2024-10-04 00:20:00+00:00,0.0,39828500.0,0,0,0,0,23.4,902
2024-10-04 00:30:00+00:00,0.0,39920000.0,0,0,0,0,23.4,902
2024-10-04 00:40:00+00:00,0.0,39898000.0,0,0,0,0,23.3,902
2024-10-04 00:50:00+00:00,0.0,39876500.0,0,0,0,0,23.3,902
2024-10-04 01:00:00+00:00,0.0,39580000.0,0,0,0,0,23.3,902
2024-10-04 01:10:00+00:00,0.0,39133500.0,0,0,0,0,23.200000000000003,902
2024-10-04 01:20:00+00:00,0.0,38972000.0,0,0,0,0,23.200000000000003,902
2024-10-04 01:30:00+00:00,0.0,38771000.0,0,0,0,0,23.1,902
2024-10-04 01:40:00+00:00,0.0,38527000.0,0,0,0,0,23.1,902
2024-10-04 01:50:00+00:00,0.0,38356000.0,0,0,0,0,23.1,902
2024-10-04 02:00:00+00:00,0.0,38119500.0,0,0,0,0,23.0,902
2024-10-04 02:10:00+00:00,0.0,37737000.0,0,0,0,0,23.0,902
2024-10-04 02:20:00+00:00,0.0,37419500.0,0,0,0,0,23.0,902
2024-10-04 02:30:00+00:00,0.0,37041500.0,0,0,0,0,23.0,902
2024-10-04 02:40:00+00:00,0.0,36696500.0,0,0,0,0,23.0,902
2024-10-04 02:50:00+00:00,0.0,36338000.0,0,0,0,0,23.0,902
2024-10-04 03:00:00+00:00,0.0,35968500.0,0,0,0,0,23.0,902
2024-10-04 03:10:00+00:00,0.0,35686500.0,0,0,0,0,23.0,902
2024-10-04 03:20:00+00:00,0.0,35319000.0,0,0,0,0,23.1,902
2024-10-04 03:30:00+00:00,0.0,34960000.0,0,0,0,0,23.1,902
2024-10-04 03:40:00+00:00,0.0,34572500.0,0,0,0,0,23.1,902
2024-10-04 03:50:00+00:00,0.0,34200000.0,0,0,0,0,23.200000000000003,902
2024-10-04 04:00:00+00:00,0.0,33838000.0,0,0,0,0,23.200000000000003,902
2024-10-04 04:10:00+00:00,0.0,33527500.0,0,0,0,0,23.200000000000003,902
2024-10-04 04:20:00+00:00,0.0,33216000.0,0,0,0,0,23.200000000000003,902
2024-10-04 04:30:00+00:00,0.0,32942500.0,0,0,0,0,23.200000000000003,902
2024-10-04 04:40:00+00:00,0.0,32552000.0,0,0,0,0,23.200000000000003,902
2024-10-04 04:50:00+00:00,0.0,32147000.0,0,0,0,0,23.200000000000003,902
2024-10-04 05:00:00+00:00,0.0,31639000.0,0,0,0,0,23.200000000000003,902
2024-10-04 05:10:00+00:00,0.0,31211500.0,0,0,0,0,23.3,902
2024-10-04 05:20:00+00:00,0.0,30816000.0,0,0,0,0,23.4,902
2024-10-04 05:30:00+00:00,0.0,30373500.0,0,0,0,0,23.5,903
2024-10-04 05:40:00+00:00,0.0,29948000.0,0,0,0,0,23.6,903
2024-10-04 05:50:00+00:00,0.0,29506000.0,0,0,0,0,23.700000000000003,903
2024-10-04 06:00:00+00:00,428.02,29079000.0,13,90,15,0,23.8,903
2024-10-04 06:10:00+00:00,1660.03,28712000.0,23,189,34,0,24.5,903
2024-10-04 06:20:00+00:00,4194.72,28310500.0,33,281,59,0,25.1,903
2024-10-04 06:30:00+00:00,6942.79,27908500.0,42,361,88,0,25.700000000000003,903
2024-10-04 06:40:00+00:00,9960.17,27566500.0,50,425,119,0,26.4,903
2024-10-04 06:50:00+00:00,13227.7,27143000.0,57,481,151,0,27.0,903
2024-10-04 07:00:00+00:00,16608.9,26777500.0,63,530,184,0,27.700000000000003,903
2024-10-04 07:10:00+00:00,20089.3,27068000.0,69,573,219,0,28.3,904
2024-10-04 07:20:00+00:00,23472.1,26811500.0,74,610,253,0,29.0,904
2024-10-04 07:30:00+00:00,26739.7,26528500.0,78,643,288,0,29.700000000000003,904
2024-10-04 07:40:00+00:00,29925.5,26283500.0,82,672,322,0,30.3,904
2024-10-04 07:50:00+00:00,32992.1,25978500.0,86,698,356,0,31.0,904
2024-10-04 08:00:00+00:00,35811.8,25718000.0,90,720,390,0,31.6,904
2024-10-04 08:10:00+00:00,38322.4,25786500.0,93,740,422,0,32.1,904
2024-10-04 08:20:00+00:00,40696.2,25736000.0,96,758,454,0,32.7,904
2024-10-04 08:30:00+00:00,42738.2,25591500.0,99,771,484,0,33.2,904
2024-10-04 08:40:00+00:00,30498.8,25350500.0,315,146,392,0,33.7,904
2024-10-04 08:50:00+00:00,46739.6,25114000.0,106,794,542,0,34.2,904
2024-10-04 09:00:00+00:00,48551.4,24841500.0,108,806,569,0,34.7,904
2024-10-04 09:10:00+00:00,36547.0,24582500.0,353,195,469,0,34.9,904
2024-10-04 09:20:00+00:00,39926.9,24414000.0,350,263,512,0,35.1,904
2024-10-04 09:30:00+00:00,53437.2,24204500.0,114,835,644,0,35.300000000000004,904
2024-10-04 09:40:00+00:00,55057.7,24073000.0,98,878,673,0,35.5,904
2024-10-04 09:50:00+00:00,56304.9,23919500.0,100,884,693,0,35.7,904
2024-10-04 10:00:00+00:00,57410.6,23895500.0,101,890,712,0,35.9,904
2024-10-04 10:10:00+00:00,58416.9,23947000.0,102,895,729,0,36.0,904
2024-10-04 10:20:00+00:00,59296.4,24091500.0,103,899,745,0,36.1,904
2024-10-04 10:30:00+00:00,60094.6,23878500.0,104,903,759,0,36.2,904
2024-10-04 10:40:00+00:00,60729.3,23531500.0,106,904,770,0,36.3,904
2024-10-04 10:50:00+00:00,61129.8,23336500.0,106,904,779,0,36.4,904
2024-10-04 11:00:00+00:00,61596.0,23201500.0,107,906,787,0,36.5,904
2024-10-04 11:10:00+00:00,61961.2,23326500.0,107,908,794,0,36.5,904
2024-10-04 11:20:00+00:00,62203.3,23335000.0,107,909,798,0,36.5,904
2024-10-04 11:30:00+00:00,62389.6,23306500.0,108,910,801,0,36.6,904
2024-10-04 11:40:00+00:00,62425.0,23352000.0,107,911,802,0,36.6,904
2024-10-04 11:50:00+00:00,62358.9,23399000.0,107,911,802,0,36.7,904
2024-10-04 12:00:00+00:00,62338.3,23543000.0,107,913,801,0,36.7,903
2024-10-04 12:10:00+00:00,62057.4,23862500.0,107,911,796,0,36.7,903
2024-10-04 12:20:00+00:00,61692.0,24001500.0,106,910,790,0,36.7,903
2024-10-04 12:30:00+00:00,61225.6,24154000.0,106,908,781,0,36.8,903
2024-10-04 12:40:00+00:00,60359.1,24313500.0,113,890,768,0,36.8,903
2024-10-04 12:50:00+00:00,59727.3,24512000.0,113,887,756,0,36.8,903
2024-10-04 13:00:00+00:00,58918.3,24869000.0,112,883,742,0,36.8,903
2024-10-04 13:10:00+00:00,57985.7,25386000.0,111,878,727,0,36.8,903
2024-10-04 13:20:00+00:00,57296.2,25654500.0,110,873,710,0,36.7,903
2024-10-04 13:30:00+00:00,41767.7,25921500.0,325,306,531,0,36.6,903
2024-10-04 13:40:00+00:00,54999.4,26174500.0,103,868,672,0,36.5,903
2024-10-04 13:50:00+00:00,53646.8,26258000.0,102,861,650,0,36.5,903
2024-10-04 14:00:00+00:00,52136.8,26490500.0,100,853,626,0,36.4,903
2024-10-04 14:10:00+00:00,50528.0,26685500.0,98,844,601,0,36.2,903
2024-10-04 14:20:00+00:00,35216.3,26780500.0,280,275,438,0,36.1,903
2024-10-04 14:30:00+00:00,46990.6,26955500.0,95,823,548,0,35.9,903
2024-10-04 14:40:00+00:00,40829.8,26945000.0,191,557,484,0,35.7,903
2024-10-04 14:50:00+00:00,42900.2,26963000.0,88,802,490,0,35.6,903
2024-10-04 15:00:00+00:00,40684.6,26977000.0,86,787,459,0,35.4,903
2024-10-04 15:10:00+00:00,38270.7,27196500.0,83,770,427,0,35.2,903
2024-10-04 15:20:00+00:00,35754.5,27127000.0,80,751,394,0,34.9,903
2024-10-04 15:30:00+00:00,21145.4,27287000.0,227,109,269,0,34.6,903
2024-10-04 15:40:00+00:00,23388.8,27139000.0,163,315,276,0,34.4,903
2024-10-04 15:50:00+00:00,16222.4,27033000.0,189,62,209,0,34.1,903
2024-10-04 16:00:00+00:00,11423.3,27045500.0,153,14,157,0,33.9,903
2024-10-04 16:10:00+00:00,16928.4,27070500.0,114,328,200,0,33.2,903
2024-10-04 16:20:00+00:00,16922.1,27013000.0,56,579,189,0,32.5,903
2024-10-04 16:30:00+00:00,13557.0,27013000.0,51,532,156,0,31.700000000000003,903
2024-10-04 16:40:00+00:00,10323.2,26785000.0,44,487,124,0,31.0,903
2024-10-04 16:50:00+00:00,7183.02,26704500.0,37,421,92,0,30.3,903
2024-10-04 17:00:00+00:00,4415.81,26747500.0,30,341,62,0,29.6,903
2024-10-04 17:10:00+00:00,1826.35,26788500.0,22,245,37,0,29.1,904
2024-10-04 17:20:00+00:00,486.016,26730000.0,13,135,16,0,28.6,904
2024-10-04 17:30:00+00:00,0.0,26788000.0,0,0,0,0,28.1,904
2024-10-04 17:40:00+00:00,0.0,26821500.0,0,0,0,0,27.6,904
2024-10-04 17:50:00+00:00,0.0,26970500.0,0,0,0,0,27.200000000000003,904
2024-10-04 18:00:00+00:00,0.0,27054500.0,0,0,0,0,26.700000000000003,904
2024-10-04 18:10:00+00:00,0.0,27317000.0,0,0,0,0,26.5,904
2024-10-04 18:20:00+00:00,0.0,27388000.0,0,0,0,0,26.3,904
2024-10-04 18:30:00+00:00,0.0,27585000.0,0,0,0,0,26.1,904
2024-10-04 18:40:00+00:00,0.0,27845000.0,0,0,0,0,25.9,904
2024-10-04 18:50:00+00:00,0.0,28062000.0,0,0,0,0,25.700000000000003,904
2024-10-04 19:00:00+00:00,0.0,28307500.0,0,0,0,0,25.5,904
2024-10-04 19:10:00+00:00,0.0,28559000.0,0,0,0,0,25.4,904
2024-10-04 19:20:00+00:00,0.0,28696000.0,0,0,0,0,25.3,905
2024-10-04 19:30:00+00:00,0.0,29047500.0,0,0,0,0,25.200000000000003,905
2024-10-04 19:40:00+00:00,0.0,29500500.0,0,0,0,0,25.0,905
2024-10-04 19:50:00+00:00,0.0,29777000.0,0,0,0,0,24.9,905
2024-10-04 20:00:00+00:00,0.0,30187500.0,0,0,0,0,24.8,905
2024-10-04 20:10:00+00:00,0.0,30654500.0,0,0,0,0,24.700000000000003,905
2024-10-04 20:20:00+00:00,0.0,30793000.0,0,0,0,0,24.6,905
2024-10-04 20:30:00+00:00,0.0,31088500.0,0,0,0,0,24.6,905
2024-10-04 20:40:00+00:00,0.0,31502500.0,0,0,0,0,24.5,905
2024-10-04 20:50:00+00:00,0.0,31882000.0,0,0,0,0,24.4,905
2024-10-04 21:00:00+00:00,0.0,32410500.0,0,0,0,0,24.3,905
2024-10-04 21:10:00+00:00,0.0,32582500.0,0,0,0,0,24.3,905
2024-10-04 21:20:00+00:00,0.0,32738000.0,0,0,0,0,24.200000000000003,905
2024-10-04 21:30:00+00:00,0.0,33054000.0,0,0,0,0,24.200000000000003,905
2024-10-04 21:40:00+00:00,0.0,33431500.0,0,0,0,0,24.1,905
2024-10-04 21:50:00+00:00,0.0,33804500.0,0,0,0,0,24.1,905
2024-10-04 22:00:00+00:00,0.0,34242000.0,0,0,0,0,24.0,905
2024-10-04 22:10:00+00:00,0.0,34490500.0,0,0,0,0,24.0,905
2024-10-04 22:20:00+00:00,0.0,35005500.0,0,0,0,0,23.9,905
2024-10-04 22:30:00+00:00,0.0,35433500.0,0,0,0,0,23.9,905
2024-10-04 22:40:00+00:00,0.0,35782000.0,0,0,0,0,23.9,905
2024-10-04 22:50:00+00:00,0.0,36141500.0,0,0,0,0,23.8,905
2024-10-04 23:00:00+00:00,0.0,36442000.0,0,0,0,0,23.8,905
2024-10-04 23:10:00+00:00,0.0,36478000.0,0,0,0,0,23.8,905
2024-10-04 23:20:00+00:00,0.0,36746500.0,0,0,0,0,23.8,905
2024-10-04 23:30:00+00:00,0.0,37015000.0,0,0,0,0,23.8,905
2024-10-04 23:40:00+00:00,0.0,37198500.0,0,0,0,0,23.8,905
2024-10-04 23:50:00+00:00,0.0,37487500.0,0,0,0,0,23.700000000000003,905
2024-10-05 00:00:00+00:00,0.0,37634000.0,0,0,0,0,23.700000000000003,905
2024-10-05 00:10:00+00:00,0.0,37349500.0,0,0,0,0,23.700000000000003,905
2024-10-05 00:20:00+00:00,0.0,37325500.0,0,0,0,0,23.700000000000003,905
2024-10-05 00:30:00+00:00,0.0,37470500.0,0,0,0,0,23.700000000000003,905
2024-10-05 00:40:00+00:00,0.0,37442000.0,0,0,0,0,23.700000000000003,905
2024-10-05 00:50:00+00:00,0.0,37394000.0,0,0,0,0,23.700000000000003,905
2024-10-05 01:00:00+00:00,0.0,37145500.0,0,0,0,0,23.6,905
2024-10-05 01:10:00+00:00,0.0,36821500.0,0,0,0,0,23.6,905
2024-10-05 01:20:00+00:00,0.0,36714000.0,0,0,0,0,23.5,905
2024-10-05 01:30:00+00:00,0.0,36499500.0,0,0,0,0,23.5,905
2024-10-05 01:40:00+00:00,0.0,36321000.0,0,0,0,0,23.4,905
2024-10-05 01:50:00+00:00,0.0,36143500.0,0,0,0,0,23.4,905
2024-10-05 02:00:00+00:00,0.0,35894000.0,0,0,0,0,23.3,905
2024-10-05 02:10:00+00:00,0.0,35554000.0,0,0,0,0,23.200000000000003,905
2024-10-05 02:20:00+00:00,0.0,35265000.0,0,0,0,0,23.200000000000003,905
2024-10-05 02:30:00+00:00,0.0,34966500.0,0,0,0,0,23.1,905
2024-10-05 02:40:00+00:00,0.0,34675500.0,0,0,0,0,23.1,905
2024-10-05 02:50:00+00:00,0.0,34402500.0,0,0,0,0,23.0,905
2024-10-05 03:00:00+00:00,0.0,34041500.0,0,0,0,0,22.9,905
2024-10-05 03:10:00+00:00,0.0,33788000.0,0,0,0,0,22.9,905
2024-10-05 03:20:00+00:00,0.0,33466000.0,0,0,0,0,22.8,905
2024-10-05 03:30:00+00:00,0.0,33224500.0,0,0,0,0,22.8,905
2024-10-05 03:40:00+00:00,0.0,32973000.0,0,0,0,0,22.700000000000003,905
2024-10-05 03:50:00+00:00,0.0,32710500.0,0,0,0,0,22.700000000000003,905
2024-10-05 04:00:00+00:00,0.0,32437000.0,0,0,0,0,22.6,905
2024-10-05 04:10:00+00:00,0.0,32351000.0,0,0,0,0,22.6,905
2024-10-05 04:20:00+00:00,0.0,32114500.0,0,0,0,0,22.5,905
2024-10-05 04:30:00+00:00,0.0,31801000.0,0,0,0,0,22.4,905
2024-10-05 04:40:00+00:00,0.0,31468000.0,0,0,0,0,22.4,905
2024-10-05 04:50:00+00:00,0.0,31131500.0,0,0,0,0,22.3,905
2024-10-05 05:00:00+00:00,0.0,30719000.0,0,0,0,0,22.200000000000003,905
2024-10-05 05:10:00+00:00,0.0,30364000.0,0,0,0,0,22.3,906
2024-10-05 05:20:00+00:00,0.0,29976000.0,0,0,0,0,22.4,906
2024-10-05 05:30:00+00:00,0.0,29626500.0,0,0,0,0,22.5,906
2024-10-05 05:40:00+00:00,0.0,29357000.0,0,0,0,0,22.5,906
2024-10-05 05:50:00+00:00,0.0,29062000.0,0,0,0,0,22.6,906
2024-10-05 06:00:00+00:00,0.0,28596500.0,6,0,6,0,22.700000000000003,906
2024-10-05 06:10:00+00:00,1667.1,28350500.0,21,220,34,0,23.4,906
2024-10-05 06:20:00+00:00,4208.61,28061500.0,30,317,59,0,24.200000000000003,906
2024-10-05 06:30:00+00:00,6955.68,27690500.0,37,398,87,0,24.9,906
2024-10-05 06:40:00+00:00,10071.4,27250000.0,44,465,118,0,25.6,906
2024-10-05 06:50:00+00:00,13412.5,26894000.0,50,522,151,0,26.4,906
2024-10-05 07:00:00+00:00,16939.6,26614000.0,56,571,185,0,27.1,906
2024-10-05 07:10:00+00:00,20424.4,26768500.0,61,612,219,0,27.8,906
2024-10-05 07:20:00+00:00,23826.6,26568000.0,65,648,254,0,28.5,907
2024-10-05 07:30:00+00:00,27190.1,26204500.0,69,680,288,0,29.1,907
2024-10-05 07:40:00+00:00,30306.1,25950000.0,73,704,322,0,29.8,907
2024-10-05 07:50:00+00:00,33284.3,25727500.0,76,729,356,0,30.5,907
2024-10-05 08:00:00+00:00,36145.7,25415500.0,80,750,390,0,31.1,907
2024-10-05 08:10:00+00:00,38588.9,25427000.0,82,769,422,0,31.700000000000003,907
2024-10-05 08:20:00+00:00,40993.1,25200500.0,85,786,454,0,32.2,907
2024-10-05 08:30:00+00:00,43297.5,24956500.0,88,802,485,0,32.7,907
2024-10-05 08:40:00+00:00,45309.9,24730000.0,91,813,515,0,33.300000000000004,907
2024-10-05 08:50:00+00:00,47280.2,24568000.0,93,826,543,0,33.800000000000004,907
2024-10-05 09:00:00+00:00,49088.8,24086500.0,95,837,571,0,34.300000000000004,907
2024-10-05 09:10:00+00:00,50820.0,23931000.0,97,847,597,0,34.6,907
2024-10-05 09:20:00+00:00,52476.5,23810000.0,98,858,624,0,34.800000000000004,907
2024-10-05 09:30:00+00:00,54028.0,23599500.0,100,867,648,0,35.0,907
2024-10-05 09:40:00+00:00,55668.3,23432000.0,86,908,676,0,35.300000000000004,907
2024-10-05 09:50:00+00:00,56878.6,23248500.0,87,914,696,0,35.5,907
2024-10-05 10:00:00+00:00,57930.2,23030500.0,88,919,715,0,35.800000000000004,907
2024-10-05 10:10:00+00:00,58952.1,22996500.0,89,924,732,0,35.9,907
2024-10-05 10:20:00+00:00,59760.1,22884000.0,89,928,748,0,36.1,907
2024-10-05 10:30:00+00:00,60524.3,22752500.0,90,931,762,0,36.2,906
2024-10-05 10:40:00+00:00,61175.1,22658000.0,91,934,774,0,36.4,906
2024-10-05 10:50:00+00:00,61688.9,22566500.0,91,937,784,0,36.6,906
2024-10-05 11:00:00+00:00,62160.4,22510000.0,92,939,792,0,36.7,906
2024-10-05 11:10:00+00:00,62452.7,22502000.0,92,940,799,0,36.8,906
2024-10-05 11:20:00+00:00,62710.5,22478500.0,92,942,804,0,36.9,906
2024-10-05 11:30:00+00:00,62798.6,22445500.0,92,942,806,0,37.0,906
2024-10-05 11:40:00+00:00,62815.2,22409000.0,93,941,807,0,37.1,906
2024-10-05 11:50:00+00:00,62745.6,22353000.0,93,941,806,0,37.2,906
2024-10-05 12:00:00+00:00,62552.5,22371500.0,93,940,803,0,37.3,906
2024-10-05 12:10:00+00:00,62259.0,22499500.0,92,939,799,0,37.3,906
2024-10-05 12:20:00+00:00,61939.2,22538000.0,92,938,792,0,37.3,905
2024-10-05 12:30:00+00:00,61495.0,22553500.0,92,936,784,0,37.3,905
2024-10-05 12:40:00+00:00,60815.4,22613000.0,93,930,773,0,37.4,905
2024-10-05 12:50:00+00:00,60113.4,22649000.0,92,927,761,0,37.4,905
2024-10-05 13:00:00+00:00,59330.0,22796500.0,91,924,747,0,37.4,905
2024-10-05 13:10:00+00:00,58476.0,23023500.0,91,920,732,0,37.4,905
2024-10-05 13:20:00+00:00,57468.3,23113500.0,90,915,714,0,37.3,905
2024-10-05 13:30:00+00:00,56377.1,23220500.0,89,910,696,0,37.2,905
2024-10-05 13:40:00+00:00,55085.9,23292500.0,89,901,675,0,37.1,905
2024-10-05 13:50:00+00:00,53700.3,23275500.0,87,895,653,0,37.1,905
2024-10-05 14:00:00+00:00,52231.1,23294000.0,86,887,629,0,37.0,905
2024-10-05 14:10:00+00:00,50681.0,23489000.0,85,879,604,0,36.9,905
2024-10-05 14:20:00+00:00,48927.9,23511500.0,83,869,578,0,36.7,905
2024-10-05 14:30:00+00:00,47072.2,23563500.0,81,859,550,0,36.6,905
2024-10-05 14:40:00+00:00,45189.8,23567500.0,81,842,520,0,36.5,905
2024-10-05 14:50:00+00:00,43083.5,23526500.0,79,829,490,0,36.3,904
2024-10-05 15:00:00+00:00,40815.0,23662500.0,77,814,459,0,36.2,904
2024-10-05 15:10:00+00:00,38470.7,23917500.0,75,798,427,0,36.0,904
2024-10-05 15:20:00+00:00,35949.5,23950000.0,72,780,394,0,35.7,904
2024-10-05 15:30:00+00:00,33181.4,23816500.0,70,759,361,0,35.5,904
2024-10-05 15:40:00+00:00,30100.6,23714000.0,68,732,326,0,35.2,904
2024-10-05 15:50:00+00:00,26845.5,23471500.0,64,705,292,0,35.0,904
2024-10-05 16:00:00+00:00,23611.1,23542000.0,61,674,257,0,34.800000000000004,904
2024-10-05 16:10:00+00:00,20249.7,23706000.0,57,639,222,0,34.1,904
2024-10-05 16:20:00+00:00,16784.8,23617000.0,52,599,187,0,33.5,904
2024-10-05 16:30:00+00:00,13352.2,23538500.0,47,551,153,0,32.800000000000004,905
2024-10-05 16:40:00+00:00,10092.3,23520000.0,42,496,120,0,32.2,905
2024-10-05 16:50:00+00:00,7012.29,23410000.0,36,428,89,0,31.5,905
2024-10-05 17:00:00+00:00,4147.28,23314000.0,28,346,60,0,30.9,905
2024-10-05 17:10:00+00:00,1640.28,23204000.0,20,247,34,0,30.5,905
2024-10-05 17:20:00+00:00,403.901,23213000.0,12,132,15,0,30.1,905
2024-10-05 17:30:00+00:00,0.0,23262000.0,0,0,0,0,29.6,905
2024-10-05 17:40:00+00:00,0.0,23315000.0,0,0,0,0,29.200000000000003,905
2024-10-05 17:50:00+00:00,0.0,23343500.0,0,0,0,0,28.8,905
2024-10-05 18:00:00+00:00,0.0,23378500.0,0,0,0,0,28.4,905
2024-10-05 18:10:00+00:00,0.0,23750000.0,0,0,0,0,28.200000000000003,905
2024-10-05 18:20:00+00:00,0.0,24030000.0,0,0,0,0,28.0,905
2024-10-05 18:30:00+00:00,0.0,24022500.0,0,0,0,0,27.8,905
2024-10-05 18:40:00+00:00,0.0,24330500.0,0,0,0,0,27.6,905
2024-10-05 18:50:00+00:00,0.0,24758000.0,0,0,0,0,27.4,905
2024-10-05 19:00:00+00:00,0.0,24991500.0,0,0,0,0,27.200000000000003,905
2024-10-05 19:10:00+00:00,0.0,25278000.0,0,0,0,0,27.1,905
2024-10-05 19:20:00+00:00,0.0,25609500.0,0,0,0,0,26.9,905
2024-10-05 19:30:00+00:00,0.0,25844500.0,0,0,0,0,26.700000000000003,905
2024-10-05 19:40:00+00:00,0.0,26258000.0,0,0,0,0,26.6,906
2024-10-05 19:50:00+00:00,0.0,26634000.0,0,0,0,0,26.4,906
2024-10-05 20:00:00+00:00,0.0,27038000.0,0,0,0,0,26.3,906
2024-10-05 20:10:00+00:00,0.0,27263000.0,0,0,0,0,26.1,906
2024-10-05 20:20:00+00:00,0.0,27568500.0,0,0,0,0,26.0,906
2024-10-05 20:30:00+00:00,0.0,27950000.0,0,0,0,0,25.9,906
2024-10-05 20:40:00+00:00,0.0,28480000.0,0,0,0,0,25.8,906
